test_id,algorithm,original_category,identified_category_by_AI,identified_category_score,identified_algorithm_by_AI,identified_algorithm_score,response_success,overall_score,vulnerability_score,decryption_score,decryption_applicable,decryption_kind,decryption_acknowledged_infeasible,decryption_plaintext_similarity,decryption_plaintext_exact_match,reasoning_score,confidence,suggested_attacks_count,vulnerabilities_count,exact_match,category_match
test_832,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.07,0.1,0.0,False,not_applicable,False,0.0,False,0.6,0.95,4,2,False,True
test_833,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_834,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.57,0.0,0.0,False,not_applicable,True,0.0,False,0.7,1.0,3,2,True,True
test_835,Caesar cipher,classical,classical,1.0,Substitution cipher,0.0,True,0.385,0.1,1.0,True,plaintext_similarity,False,1.0,True,0.75,0.98,3,3,False,True
test_836,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.077,0.1,0.0,False,not_applicable,False,0.0,False,0.667,0.95,4,2,False,True
test_837,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_838,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.625,0.0,0.111,True,plaintext_similarity,False,0.111,False,0.917,0.98,4,3,True,True
test_839,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.09,0.1,0.0,True,none,False,0.0,False,0.8,0.8,3,2,False,True
test_840,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.07,0.1,0.0,False,not_applicable,False,0.0,False,0.6,0.95,4,2,False,True
test_841,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.093,0.1,0.0,True,none,False,0.0,False,0.833,0.95,3,2,False,True
test_842,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_843,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.59,0.0,0.0,False,not_applicable,True,0.0,False,0.9,0.95,3,2,True,True
test_844,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.62,0.3,0.0,True,none,False,0.0,False,0.9,0.95,4,3,True,True
test_845,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.932,0.567,1.0,True,plaintext_similarity,False,1.0,False,0.75,1.0,3,3,True,True
test_846,AES-GCM,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.95,3,2,False,True
test_847,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_848,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-ECB,1.0,True,0.613,0.133,0.0,True,none,False,0.0,False,1.0,0.75,3,3,True,True
test_849,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,4,2,False,True
test_850,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.64,0.4,0.0,False,not_applicable,False,0.0,False,1.0,0.95,3,2,True,True
test_851,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.3,0.0,True,none,False,0.0,False,1.0,0.88,3,3,True,True
test_852,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_853,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.58,0.0,0.0,False,not_applicable,True,0.0,False,0.8,0.95,3,2,True,True
test_854,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.68,0.3,0.222,True,plaintext_similarity,False,0.222,False,0.833,0.95,4,4,True,True
test_855,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.077,0.1,0.0,False,not_applicable,False,0.0,False,0.667,0.95,4,2,False,True
test_856,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,4,3,False,True
test_857,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,1.0,4,2,False,True
test_858,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.69,0.9,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_859,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.58,0.0,0.0,False,not_applicable,True,0.0,False,0.8,0.98,3,2,True,True
test_860,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.093,0.1,0.0,False,not_applicable,False,0.0,False,0.833,0.95,4,2,False,True
test_861,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.567,0.0,0.0,False,not_applicable,False,0.0,False,0.667,0.95,4,2,True,True
test_862,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.84,0.133,0.889,True,plaintext_similarity,False,0.889,False,0.6,1.0,3,3,True,True
test_863,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_864,ChaCha20-Poly1305,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,1.0,True,0.69,0.9,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_865,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.583,0.0,0.0,True,none,False,0.0,False,0.833,0.95,3,2,True,True
test_866,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.63,0.4,0.0,False,not_applicable,True,0.0,False,0.9,0.95,3,2,True,True
test_867,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.69,0.9,0.0,True,none,False,0.0,False,1.0,0.98,3,2,True,True
test_868,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,1.0,4,2,False,True
test_869,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.897,0.133,1.0,True,plaintext_similarity,False,1.0,False,0.833,1.0,3,3,True,True
test_870,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,False,True
test_871,Substitution cipher,classical,classical,1.0,Vigenère cipher,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.95,4,4,False,True
test_872,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.59,0.0,0.0,False,not_applicable,True,0.0,False,0.9,1.0,4,2,True,True
test_873,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_874,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.56,0.0,0.0,False,not_applicable,False,0.0,False,0.6,1.0,3,2,True,True
test_875,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.575,0.0,0.0,False,not_applicable,False,0.0,False,0.75,0.95,4,2,True,True
test_876,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.69,0.9,0.0,True,none,False,0.0,False,1.0,0.9,3,3,True,True
test_877,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_878,Vigenère cipher,classical,classical,1.0,Vigenère cipher,1.0,True,0.62,0.3,0.0,True,none,False,0.0,False,0.9,0.9,4,3,True,True
test_879,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_880,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.575,0.0,0.0,False,not_applicable,False,0.0,False,0.75,0.98,4,2,True,True
test_881,ECDSA (P-256),asymmetric,asymmetric,1.0,ECDSA (P-256),1.0,True,0.58,0.0,0.0,False,not_applicable,False,0.0,False,0.8,0.95,3,2,True,True
test_882,AES-CTR,modern_symmetric,modern symmetric,1.0,ChaCha20-Poly1305,0.0,True,0.11,0.1,0.0,True,none,False,0.0,False,1.0,0.9,3,2,False,True
test_883,Caesar cipher,classical,classical,1.0,Caesar cipher,1.0,True,0.873,0.133,1.0,True,plaintext_similarity,False,1.0,False,0.6,0.95,3,3,True,True
test_884,Substitution cipher,classical,classical,1.0,Substitution cipher,1.0,True,0.841,0.3,0.769,True,plaintext_similarity,False,0.769,False,0.8,0.95,3,3,True,True
test_885,RSA-4096,asymmetric,asymmetric,1.0,RSA-4096,1.0,True,0.59,0.0,0.0,True,none,False,0.0,False,0.9,0.95,4,2,True,True
test_886,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.64,0.4,0.0,True,none,False,0.0,False,1.0,0.9,3,2,True,True
test_887,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.578,0.0,0.0,False,not_applicable,True,0.0,False,0.775,0.98,3,2,True,True
test_888,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.643,0.0,0.143,True,plaintext_similarity,False,0.143,False,1.0,0.95,3,2,True,True
test_889,SHA-256,hash,hash,1.0,SHA-256,1.0,True,0.63,0.4,0.0,False,not_applicable,False,0.0,False,0.9,1.0,4,2,True,True
test_890,Substitution cipher,classical,classical,1.0,Caesar cipher,0.0,True,0.102,0.1,0.0,True,none,False,0.0,False,0.917,0.95,3,3,False,True
test_891,Ed25519,asymmetric,asymmetric,1.0,Ed25519,1.0,True,0.642,0.5,0.0,False,not_applicable,True,0.0,False,0.917,0.95,3,1,True,True
test_892,AES-CBC,modern_symmetric,modern symmetric,1.0,AES-CBC,1.0,True,0.63,0.4,0.0,True,none,False,0.0,False,0.9,0.95,3,2,True,True
test_893,AES-ECB,modern_symmetric,modern symmetric,1.0,AES-CBC,0.0,True,0.1,0.1,0.0,True,none,False,0.0,False,0.9,0.85,3,3,False,True
test_894,AES-GCM,modern_symmetric,modern symmetric,1.0,AES-GCM,1.0,True,0.6,0.0,0.0,True,none,False,0.0,False,1.0,0.95,4,2,True,True
test_895,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.08,0.1,0.0,False,not_applicable,False,0.0,False,0.7,0.95,4,2,False,True
test_896,RSA-2048,asymmetric,asymmetric,1.0,RSA-2048,1.0,True,0.623,0.233,0.0,True,none,False,0.0,False,1.0,0.95,3,2,True,True
test_897,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.075,0.1,0.0,False,not_applicable,False,0.0,False,0.65,0.95,4,2,False,True
test_898,BLAKE3,hash,hash,1.0,SHA-256,0.0,True,0.088,0.1,0.0,False,not_applicable,False,0.0,False,0.775,0.95,4,2,False,True
test_899,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,0.95,4,2,False,True
test_900,SHA-3-256,hash,hash,1.0,SHA-256,0.0,True,0.09,0.1,0.0,False,not_applicable,False,0.0,False,0.8,1.0,4,2,False,True
